"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Revenue_Potencial","Tasa_Prom"
"Femenino","2022-07","Ejecutivo=0, Correos=4",11018,3667,33.2819023416228,1.75277530785926,4829444.37829007,27.4695044472681,4756023334.30978,0.0175277530785926
"Femenino","2022-07","Ejecutivo=1, Correos=0",3394,1113,32.7931644077784,1.73770531595427,6506327.73129051,27.410135533294,1922566759.18808,0.0173770531595427
"Femenino","2022-07","Ejecutivo=1, Correos=1",3780,1194,31.5873015873016,1.75161433736845,6474046.86455026,27.5526455026455,2080993294.40288,0.0175161433736845
"Femenino","2022-07","Ejecutivo=1, Correos=2",23299,7397,31.7481436971544,1.75105955128015,6452836.76561226,27.4877033349071,12814029834.7786,0.0175105955128015
"Femenino","2022-08","Ejecutivo=0, Correos=0",2646,901,34.0513983371126,1.74706394200394,5098122.61980348,27.7089947089947,1240419622.17587,0.0174706394200394
"Femenino","2022-08","Ejecutivo=0, Correos=1",3081,998,32.3920804933463,1.76744097645504,4672603.16585524,27.4167478091529,1261044993.3704,0.0176744097645504
"Femenino","2022-08","Ejecutivo=0, Correos=2",2558,824,32.2126661454261,1.7576366891444,4659857.40500391,27.1489444878812,1021723314.36311,0.017576366891444
"Femenino","2022-08","Ejecutivo=0, Correos=3",6816,2265,33.2306338028169,1.74767340433969,4493870.75528169,27.5978579812207,2738242836.69228,0.0174767340433969
"Femenino","2022-08","Ejecutivo=0, Correos=4",11035,3722,33.7290439510648,1.74574241274982,4573248.05400997,27.4087902129588,4541216358.80561,0.0174574241274982
"Femenino","2022-08","Ejecutivo=1, Correos=0",3624,1192,32.8918322295806,1.73196032899315,6637224.54828918,27.4991721854305,2100082565.80673,0.0173196032899315
"Femenino","2022-08","Ejecutivo=1, Correos=1",4024,1295,32.1819085487078,1.74621392085598,6443620.36903579,27.5464711729622,2238486394.06083,0.0174621392085598
"Femenino","2022-08","Ejecutivo=1, Correos=2",23404,7381,31.5373440437532,1.75476880856403,6328030.57246624,27.4707742266279,12559392905.4713,0.0175476880856403
"Femenino","2022-09","Ejecutivo=0, Correos=0",2652,892,33.6349924585219,1.74351155260373,4523657.74585219,27.6534690799397,1085019689.67162,0.0174351155260373
"Femenino","2022-09","Ejecutivo=0, Correos=1",3152,1115,35.3743654822335,1.74660930893113,4689114.31630711,27.3302664974619,1391472937.56967,0.0174660930893113
"Femenino","2022-09","Ejecutivo=0, Correos=2",2570,898,34.9416342412451,1.74191436519685,4411483.54241245,27.3568093385214,1052343367.66024,0.0174191436519685
"Femenino","2022-09","Ejecutivo=0, Correos=3",6884,2366,34.369552585706,1.73716965508925,4442365.96905869,27.5265833817548,2801858484.82076,0.0173716965508925
"Femenino","2022-09","Ejecutivo=0, Correos=4",11155,3790,33.975795607351,1.75069162250295,4794123.04796056,27.5117884356791,4881182107.03543,0.0175069162250295
"Femenino","2022-09","Ejecutivo=1, Correos=0",3507,1122,31.9931565440547,1.73415222696813,6346581.87539207,27.3974907328201,1885493132.01248,0.0173415222696813
"Femenino","2022-09","Ejecutivo=1, Correos=1",3872,1263,32.6188016528926,1.74409335159121,6748238.47288223,27.5214359504132,2281256758.02502,0.0174409335159121
"Femenino","2022-09","Ejecutivo=1, Correos=2",23377,7485,32.0186508106258,1.75070753497463,6499560.2007101,27.4696496556444,13048651883.229,0.0175070753497463
"Femenino","2022-10","Ejecutivo=0, Correos=0",2622,845,32.2273073989321,1.76232248810395,4612314.39778795,27.5122044241037,1054474768.82737,0.0176232248810395
"Femenino","2022-10","Ejecutivo=0, Correos=1",3147,1083,34.4137273593899,1.74415740572428,4745409.48585955,27.6965363838576,1384710723.30989,0.0174415740572428
"Femenino","2022-10","Ejecutivo=0, Correos=2",2652,919,34.6530920060332,1.74107259693651,4281745.99547511,27.3438914027149,1044228913.97085,0.0174107259693651
"Femenino","2022-10","Ejecutivo=0, Correos=3",6867,2299,33.4789573321683,1.75411489878628,4606332.13994466,27.4705111402359,2846437147.90091,0.0175411489878628
"Femenino","2022-10","Ejecutivo=0, Correos=4",11102,3765,33.9128085029724,1.74396764421212,4605513.0930463,27.6025040533237,4654958498.54212,0.0174396764421212
"Femenino","2022-10","Ejecutivo=1, Correos=0",3423,1056,30.8501314636284,1.75332209760366,6249436.40987438,27.453111305872,1771807320.78752,0.0175332209760366
"Femenino","2022-10","Ejecutivo=1, Correos=1",3952,1259,31.8572874493927,1.74107131063422,5907922.92712551,27.6490384615385,1996735603.78975,0.0174107131063422
"Femenino","2022-10","Ejecutivo=1, Correos=2",23196,7330,31.6002759096396,1.75381304928171,6450931.45805311,27.3950250043111,12671076732.8963,0.0175381304928171
"Femenino","2022-11","Ejecutivo=0, Correos=0",2639,896,33.9522546419098,1.75740615410767,4271552.69079197,27.4854111405836,1031375149.9308,0.0175740615410767
"Femenino","2022-11","Ejecutivo=0, Correos=1",3196,1041,32.5719649561952,1.74433774911114,4868399.31914894,27.6198372966208,1361731119.76217,0.0174433774911114
"Femenino","2022-11","Ejecutivo=0, Correos=2",2583,882,34.1463414634146,1.75264113332663,4447203.91637631,27.5284552845528,1055656001.07118,0.0175264113332663
"Femenino","2022-11","Ejecutivo=0, Correos=3",6848,2267,33.1045560747664,1.74734407709347,4717979.84754673,27.473714953271,2863326090.91042,0.0174734407709347
"Femenino","2022-11","Ejecutivo=0, Correos=4",11148,3783,33.9343379978471,1.7493600420073,4568672.69465375,27.5045748116254,4638005711.9549,0.017493600420073
"Femenino","2022-11","Ejecutivo=1, Correos=0",3524,1036,29.3984108967083,1.75393050467894,6364254.71254257,27.6328036322361,1782879760.24504,0.0175393050467894
"Femenino","2022-11","Ejecutivo=1, Correos=1",3930,1240,31.5521628498728,1.74416041760978,6017827.76615776,27.3989821882952,1988154817.19812,0.0174416041760978
"Femenino","2022-11","Ejecutivo=1, Correos=2",22870,7363,32.1950153038916,1.7465112833935,6344519.55487538,27.4956711849585,12509943542.7335,0.017465112833935
"Femenino","2022-12","Ejecutivo=0, Correos=0",2683,900,33.544539694372,1.75880858742018,4276095.93701081,27.6011926947447,1042507912.47541,0.0175880858742018
"Femenino","2022-12","Ejecutivo=0, Correos=1",3115,1064,34.1573033707865,1.75658382938555,4747564.96340289,27.3781701444623,1355051029.20606,0.0175658382938555
"Femenino","2022-12","Ejecutivo=0, Correos=2",2617,923,35.2693924340848,1.74508730814815,4437581.78028277,27.2499044707681,1085740638.75233,0.0174508730814815
"Femenino","2022-12","Ejecutivo=0, Correos=3",6707,2239,33.3830326524527,1.74722931844023,4550770.81332936,27.4629491575965,2726434794.36598,0.0174722931844023
"Femenino","2022-12","Ejecutivo=0, Correos=4",11051,3751,33.9426296262782,1.7500134359417,4678022.80789069,27.4957017464483,4709147998.86028,0.017500134359417
"Femenino","2022-12","Ejecutivo=1, Correos=0",3372,1101,32.6512455516014,1.74670218590174,6301626.90272835,27.255931198102,1841395394.05881,0.0174670218590174
"Femenino","2022-12","Ejecutivo=1, Correos=1",3878,1204,31.0469314079422,1.75137351339793,6639464.5337803,27.5255286230015,2149523551.52627,0.0175137351339793
"Femenino","2022-12","Ejecutivo=1, Correos=2",23170,7417,32.0112214069918,1.75134558891275,6361151.96646526,27.5461372464394,12696287481.0108,0.0175134558891275
"Femenino","2023-01","Ejecutivo=0, Correos=0",2648,882,33.3081570996979,1.74025985258108,4623197.07515106,27.6166918429003,1092764733.32615,0.0174025985258108
"Femenino","2023-01","Ejecutivo=0, Correos=1",3177,1101,34.6553352219075,1.75053001551732,4749434.64746616,27.3707900535096,1397163308.34218,0.0175053001551732
"Femenino","2023-01","Ejecutivo=0, Correos=2",2598,827,31.8321785989223,1.75887297980249,4658336.44572748,27.7217090069284,1048355395.58332,0.0175887297980249
"Femenino","2023-01","Ejecutivo=0, Correos=3",6764,2236,33.0573625073921,1.74711029772166,4509963.50147841,27.5341513897102,2705430229.86174,0.0174711029772166
"Femenino","2023-01","Ejecutivo=0, Correos=4",10967,3620,33.0081152548555,1.75194149054029,4487923.06264247,27.6071851919395,4383520272.06224,0.0175194149054029
"Femenino","2023-01","Ejecutivo=1, Correos=0",3580,1163,32.4860335195531,1.75261866758853,5929546.49860335,27.6262569832402,1862778887.83726,0.0175261866758853
"Femenino","2023-01","Ejecutivo=1, Correos=1",3886,1237,31.8322182192486,1.74902815771066,5805453.2745754,27.4155944415852,1920269231.74063,0.0174902815771066
"Femenino","2023-01","Ejecutivo=1, Correos=2",23265,7402,31.8160326670965,1.74736430611829,6503402.4602622,27.4586288416076,12879848416.2586,0.0174736430611829
"Femenino","2023-02","Ejecutivo=0, Correos=0",2614,863,33.0145371078806,1.75169270731501,4499730.65914308,27.4946442234124,1043178262.42726,0.0175169270731501
"Femenino","2023-02","Ejecutivo=0, Correos=1",3143,1081,34.3938911867642,1.75207226898297,4733509.61469933,27.6388800509068,1382388749.75449,0.0175207226898297
"Femenino","2023-02","Ejecutivo=0, Correos=2",2600,866,33.3076923076923,1.75232978076162,4106189.32461538,27.5819230769231,958773548.543625,0.0175232978076162
"Femenino","2023-02","Ejecutivo=0, Correos=3",6737,2232,33.1304735045272,1.74823267195442,4438321.47276236,27.5765177378655,2663765577.34612,0.0174823267195442
"Femenino","2023-02","Ejecutivo=0, Correos=4",11173,3659,32.7485903517408,1.75232822629424,4757447.75234941,27.4474178823951,4669724281.36473,0.0175232822629424
"Femenino","2023-02","Ejecutivo=1, Correos=0",3483,1152,33.0749354005168,1.74427300350699,6638120.38530003,27.6250358886018,2055037041.92388,0.0174427300350699
"Femenino","2023-02","Ejecutivo=1, Correos=1",3969,1233,31.0657596371882,1.75569850659744,6204592.64777022,27.3121693121693,2045962151.85956,0.0175569850659744
"Femenino","2023-02","Ejecutivo=1, Correos=2",23368,7594,32.4974323861691,1.75020321730996,6199007.01985621,27.5300410818213,12651403492.2462,0.0175020321730996
"Femenino","2023-03","Ejecutivo=0, Correos=0",2699,877,32.4935161170804,1.75522067429505,4773163.16154131,27.3316042978881,1120008208.41186,0.0175522067429505
"Femenino","2023-03","Ejecutivo=0, Correos=1",3030,988,32.6072607260726,1.75743541780571,4636086.10132013,27.3359735973597,1227387142.64535,0.0175743541780571
"Femenino","2023-03","Ejecutivo=0, Correos=2",2711,919,33.898930284028,1.74806394111394,4294707.48911841,27.5175212098857,1058819141.62953,0.0174806394111394
"Femenino","2023-03","Ejecutivo=0, Correos=3",6734,2231,33.1303831303831,1.74679258037315,4669538.98099198,27.5304425304425,2793957967.38461,0.0174679258037315
"Femenino","2023-03","Ejecutivo=0, Correos=4",11064,3817,34.499276934201,1.74832399367301,4745972.52078814,27.4709869848156,4852061247.28765,0.0174832399367301
"Femenino","2023-03","Ejecutivo=1, Correos=0",3441,1121,32.5777390293519,1.75757304249735,6152393.52717233,27.5786108689334,1865276841.51859,0.0175757304249735
"Femenino","2023-03","Ejecutivo=1, Correos=1",3902,1286,32.9574577139928,1.74810913140047,6538676.47078421,27.4938493080472,2253863314.58917,0.0174810913140047
"Femenino","2023-03","Ejecutivo=1, Correos=2",23175,7397,31.9180151024811,1.74652279612928,6252779.01462783,27.4768932038835,12377292570.6079,0.0174652279612928
"Femenino","2023-04","Ejecutivo=0, Correos=0",2707,926,34.2076099002586,1.75990102294382,4495008.45585519,27.4676763945327,1122619556.85148,0.0175990102294382
"Femenino","2023-04","Ejecutivo=0, Correos=1",3227,1076,33.3436628447474,1.74192291901796,4622861.60024791,27.2023551286024,1313627756.16101,0.0174192291901796
"Femenino","2023-04","Ejecutivo=0, Correos=2",2630,858,32.6235741444867,1.76042127210504,4813445.71749049,27.5368821292776,1117137440.99408,0.0176042127210504
"Femenino","2023-04","Ejecutivo=0, Correos=3",6790,2372,34.9337260677467,1.74572917101818,4613245.35463918,27.4141384388807,2919958595.11902,0.0174572917101818
"Femenino","2023-04","Ejecutivo=0, Correos=4",10974,3610,32.8959358483689,1.75363092917289,4637787.06087115,27.4111536358666,4488716191.09567,0.0175363092917289
"Femenino","2023-04","Ejecutivo=1, Correos=0",3529,1128,31.9637291017285,1.74202927186651,6320151.30461887,27.5746670444885,1909580002.09687,0.0174202927186651
"Femenino","2023-04","Ejecutivo=1, Correos=1",3920,1273,32.4744897959184,1.7469530425965,6604274.29081633,27.5706632653061,2258398701.89352,0.017469530425965
"Femenino","2023-04","Ejecutivo=1, Correos=2",23069,7291,31.60518444666,1.75092264559302,6409519.31618189,27.4067363128007,12506220567.9143,0.0175092264559302
"Femenino","2023-05","Ejecutivo=0, Correos=0",2723,973,35.73264781491,1.73738674536055,4775435.2666177,27.4608887256702,1235732155.40061,0.0173738674536055
"Femenino","2023-05","Ejecutivo=0, Correos=1",3153,1030,32.6673009831906,1.75608925749755,4422825.0593086,27.5096733269902,1227748361.75602,0.0175608925749755
"Femenino","2023-05","Ejecutivo=0, Correos=2",2682,913,34.0417598806861,1.7436302050574,4510351.04735272,27.4317673378076,1098164712.86796,0.017436302050574
"Femenino","2023-05","Ejecutivo=0, Correos=3",6719,2237,33.2936448876321,1.75507629160575,4679812.84476857,27.4767078434291,2816165154.23179,0.0175507629160575
"Femenino","2023-05","Ejecutivo=0, Correos=4",10898,3687,33.83189576069,1.74948999862802,4513820.89309965,27.3783262984034,4445119228.92228,0.0174948999862802
"Femenino","2023-05","Ejecutivo=1, Correos=0",3424,1073,31.3376168224299,1.76170289791142,5955700.99386682,27.4348714953271,1723298253.26474,0.0176170289791142
"Femenino","2023-05","Ejecutivo=1, Correos=1",3816,1219,31.9444444444444,1.74962673207705,7032446.30057652,27.5880503144654,2308086591.17206,0.0174962673207705
"Femenino","2023-05","Ejecutivo=1, Correos=2",23259,7447,32.0177135732405,1.75119591525058,6535277.41493615,27.4413345371684,13043675484.6024,0.0175119591525058
"Femenino","2023-06","Ejecutivo=0, Correos=0",2674,905,33.8444278234854,1.74933616923475,4834773.43455497,27.7584143605086,1185403712.39354,0.0174933616923475
"Femenino","2023-06","Ejecutivo=0, Correos=1",3178,1065,33.5116425424795,1.74703881276575,4400582.84235368,27.3552548772813,1248805387.68976,0.0174703881276575
"Femenino","2023-06","Ejecutivo=0, Correos=2",2571,846,32.9054842473746,1.74377826055375,4930491.72967717,27.4628549202645,1113773185.90292,0.0174377826055375
"Femenino","2023-06","Ejecutivo=0, Correos=3",6786,2309,34.0259357500737,1.75001280102155,4756618.32124963,27.4099616858238,2937969981.89075,0.0175001280102155
"Femenino","2023-06","Ejecutivo=0, Correos=4",10924,3645,33.3668985719517,1.74998551504764,4415182.89994507,27.5101611131454,4321243687.96097,0.0174998551504764
"Femenino","2023-06","Ejecutivo=1, Correos=0",3438,1125,32.7225130890052,1.74805854630359,6181672.35456661,27.2940663176265,1849931688.66784,0.0174805854630359
"Femenino","2023-06","Ejecutivo=1, Correos=1",3842,1233,32.0926600728787,1.75735288487176,5888933.75871942,27.3841749089016,1949149048.22039,0.0175735288487175
"Femenino","2023-06","Ejecutivo=1, Correos=2",23170,7309,31.5451014242555,1.74584111470638,6432952.16754424,27.5444971946483,12609315963.9561,0.0174584111470638
"Femenino","2023-07","Ejecutivo=0, Correos=0",2598,848,32.6404926866821,1.74412459471136,4357864.47806005,27.4584295612009,986791391.371083,0.0174412459471136
"Femenino","2023-07","Ejecutivo=0, Correos=1",3168,1060,33.459595959596,1.75103131681043,4895303.32449495,27.5520833333333,1396407254.21124,0.0175103131681043
"Femenino","2023-07","Ejecutivo=0, Correos=2",2556,883,34.5461658841941,1.75981328342231,4924506.03364632,27.4119718309859,1170243011.04236,0.0175981328342231
"Femenino","2023-07","Ejecutivo=0, Correos=3",6795,2267,33.3627667402502,1.75147316194949,4562322.11302428,27.4762325239146,2776121524.75561,0.0175147316194949
"Femenino","2023-07","Ejecutivo=0, Correos=4",11185,3795,33.9293696915512,1.74917399644563,4360882.40107287,27.5568171658471,4449355593.54401,0.0174917399644563
"Femenino","2023-07","Ejecutivo=1, Correos=0",3449,1119,32.4441867207886,1.75788918017924,6317733.04291099,27.4067845752392,1899986119.36132,0.0175788918017924
"Femenino","2023-07","Ejecutivo=1, Correos=1",3906,1285,32.8981054787506,1.74900464630664,6478298.64592934,27.3236047107015,2218195309.81278,0.0174900464630664
"Femenino","2023-07","Ejecutivo=1, Correos=2",23099,7318,31.681025152604,1.74880026346963,6266274.57487337,27.4689380492662,12284956834.7847,0.0174880026346963
"Femenino","2023-08","Ejecutivo=0, Correos=0",2572,850,33.0482115085537,1.75281567951037,4058383.4996112,27.542768273717,929007986.391567,0.0175281567951037
"Femenino","2023-08","Ejecutivo=0, Correos=1",3309,1140,34.4514959202176,1.74780752951638,4735084.22181928,27.4768812330009,1445675769.68237,0.0174780752951638
"Femenino","2023-08","Ejecutivo=0, Correos=2",2677,876,32.7231976092641,1.762936850087,4191000.18939111,27.2872618602914,985242474.597291,0.01762936850087
"Femenino","2023-08","Ejecutivo=0, Correos=3",6771,2285,33.7468616157141,1.74710226923602,4664637.08418254,27.442770639492,2849673442.0779,0.0174710226923602
"Femenino","2023-08","Ejecutivo=0, Correos=4",11056,3699,33.4569464544139,1.75694990794804,4724184.68261577,27.5295767004342,4715604830.32072,0.0175694990794804
"Femenino","2023-08","Ejecutivo=1, Correos=0",3479,1084,31.1583788444955,1.74966889700212,6714073.5967232,27.5176774935326,1954415920.00425,0.0174966889700212
"Femenino","2023-08","Ejecutivo=1, Correos=1",3792,1201,31.67194092827,1.75119703112347,6528293.02848101,27.5464135021097,2109698770.38628,0.0175119703112347
"Femenino","2023-08","Ejecutivo=1, Correos=2",23052,7322,31.7629706749957,1.751476290291,6416045.68050495,27.5006940829429,12621185904.7891,0.01751476290291
"Femenino","2023-09","Ejecutivo=0, Correos=0",2686,838,31.198808637379,1.77224431523161,4597863.97393894,27.3842144452718,1043679891.58512,0.0177224431523161
"Femenino","2023-09","Ejecutivo=0, Correos=1",3113,1046,33.6010279473177,1.75647984113077,4835635.12913588,27.4204946996466,1358929954.85881,0.0175647984113077
"Femenino","2023-09","Ejecutivo=0, Correos=2",2626,880,33.5110434120335,1.75001789622694,4472197.11614623,27.7559025133283,1066560462.31057,0.0175001789622694
"Femenino","2023-09","Ejecutivo=0, Correos=3",6722,2289,34.0523653674502,1.75291114531085,4936400.58226718,27.5059506099375,3038965915.53041,0.0175291114531085
"Femenino","2023-09","Ejecutivo=0, Correos=4",11166,3756,33.6378291241268,1.75277301632699,4509030.99811929,27.5152247895397,4556105977.13443,0.0175277301632699
"Femenino","2023-09","Ejecutivo=1, Correos=0",3563,1139,31.9674431658715,1.7421115331187,6843452.68425484,27.4995790064552,2082059813.42141,0.017421115331187
"Femenino","2023-09","Ejecutivo=1, Correos=1",3902,1242,31.8298308559713,1.75452584544593,6224585.83854434,27.5010251153255,2080888366.01336,0.0175452584544593
"Femenino","2023-09","Ejecutivo=1, Correos=2",23264,7368,31.6712517193948,1.75382883794968,6353525.77987448,27.492219738652,12590765441.7098,0.0175382883794968
"Femenino","2023-10","Ejecutivo=0, Correos=0",2715,921,33.9226519337017,1.75625162776624,4609721.48802947,27.5532228360958,1146206739.12752,0.0175625162776624
"Femenino","2023-10","Ejecutivo=0, Correos=1",3097,1038,33.51630610268,1.74731625518119,4746172.76461091,27.6425573135292,1327268766.22097,0.0174731625518119
"Femenino","2023-10","Ejecutivo=0, Correos=2",2641,936,35.4411207875805,1.74318181361253,4301692.00984476,27.6050738356683,1080489487.54078,0.0174318181361253
"Femenino","2023-10","Ejecutivo=0, Correos=3",6798,2307,33.9364518976169,1.7527897830526,4739811.34716093,27.3122977346278,2919186726.70145,0.017527897830526
"Femenino","2023-10","Ejecutivo=0, Correos=4",11190,3752,33.5299374441466,1.75523500283842,4844258.31921358,27.5521000893655,4903783510.20091,0.0175523500283842
"Femenino","2023-10","Ejecutivo=1, Correos=0",3397,1070,31.498380924345,1.7578210996032,6205843.3046806,27.495142773035,1790510190.36018,0.017578210996032
"Femenino","2023-10","Ejecutivo=1, Correos=1",3842,1274,33.1598125976054,1.74050216801399,5863902.26054139,27.4643414888079,1990871928.41412,0.0174050216801399
"Femenino","2023-10","Ejecutivo=1, Correos=2",23095,7246,31.374756440788,1.75369409889293,6216386.65243559,27.4536479757523,12096380667.5928,0.0175369409889293
"Femenino","2023-11","Ejecutivo=0, Correos=0",2682,876,32.662192393736,1.74295823473684,4810278.55667412,27.2677106636838,1116296985.75308,0.0174295823473684
"Femenino","2023-11","Ejecutivo=0, Correos=1",3194,1107,34.6587351283657,1.75246053819949,4741028.8719474,27.3948027551659,1405223168.7229,0.0175246053819949
"Femenino","2023-11","Ejecutivo=0, Correos=2",2533,831,32.8069482826688,1.74776622084549,4382768.35728385,27.5511251480458,978122548.693726,0.0174776622084549
"Femenino","2023-11","Ejecutivo=0, Correos=3",6683,2204,32.9792009576537,1.76093129806673,4533368.2266946,27.4165793805177,2691263039.06604,0.0176093129806673
"Femenino","2023-11","Ejecutivo=0, Correos=4",10898,3708,34.024591668196,1.74451185908493,4899944.35180767,27.4725637731694,4855362725.00377,0.0174451185908493
"Femenino","2023-11","Ejecutivo=1, Correos=0",3366,1072,31.8478906714201,1.74683911283619,6376556.147653,27.5389185977421,1833911650.987,0.0174683911283619
"Femenino","2023-11","Ejecutivo=1, Correos=1",3855,1235,32.0363164721141,1.74828579668122,6175450.67211414,27.6357976653697,2055422394.34901,0.0174828579668122
"Femenino","2023-11","Ejecutivo=1, Correos=2",23122,7301,31.5759882363117,1.74984971223843,6424318.13234149,27.6094196003806,12640368325.3689,0.0174984971223843
"Femenino","2023-12","Ejecutivo=0, Correos=0",2731,884,32.3690955693885,1.76161564248699,4759559.10801904,27.4778469425119,1136395706.02042,0.0176161564248699
"Femenino","2023-12","Ejecutivo=0, Correos=1",3253,1063,32.6775284352905,1.74163528569013,4658660.96188134,27.441746080541,1319510795.57853,0.0174163528569013
"Femenino","2023-12","Ejecutivo=0, Correos=2",2710,900,33.210332103321,1.76715657264247,4303761.22546125,27.4693726937269,1049353505.30291,0.0176715657264248
"Femenino","2023-12","Ejecutivo=0, Correos=3",6850,2335,34.0875912408759,1.74690258618932,4565323.10467153,27.5890510948905,2865449041.48667,0.0174690258618932
"Femenino","2023-12","Ejecutivo=0, Correos=4",11059,3716,33.601591463966,1.75163898049771,4629085.50628447,27.4088977303554,4605852003.6363,0.0175163898049771
"Femenino","2023-12","Ejecutivo=1, Correos=0",3461,1101,31.8116151401329,1.75596850017693,6326224.6353655,27.1970528748917,1854905646.64019,0.0175596850017693
"Femenino","2023-12","Ejecutivo=1, Correos=1",3895,1284,32.9653401797176,1.73843619340616,6203768.85494223,27.6120667522465,2131933910.40262,0.0173843619340616
"Femenino","2023-12","Ejecutivo=1, Correos=2",23396,7479,31.9670029064797,1.74655360755804,6264625.49897418,27.5249187895367,12561194059.2631,0.0174655360755804
"Femenino","2024-01","Ejecutivo=0, Correos=0",2735,934,34.1499085923218,1.74207718159722,4430691.32797075,27.2351005484461,1094334915.3719,0.0174207718159722
"Femenino","2024-01","Ejecutivo=0, Correos=1",3076,1046,34.0052015604681,1.74810804315738,4495179.60045514,27.3036410923277,1251258537.37132,0.0174810804315738
"Femenino","2024-01","Ejecutivo=0, Correos=2",2564,930,36.2714508580343,1.74747306438229,4647751.08229329,27.3923556942278,1153683888.15481,0.0174747306438229
"Femenino","2024-01","Ejecutivo=0, Correos=3",6798,2240,32.9508679023242,1.75116030820467,4594754.14004119,27.537216828479,2768393372.07251,0.0175116030820467
"Femenino","2024-01","Ejecutivo=0, Correos=4",11061,3673,33.2067624988699,1.75342019378557,4722861.46795046,27.5135159569659,4668256194.78842,0.0175342019378557
"Femenino","2024-01","Ejecutivo=1, Correos=0",3447,1120,32.4920220481578,1.75231505314914,6395435.39164491,27.5810850014505,1931210938.71781,0.0175231505314914
"Femenino","2024-01","Ejecutivo=1, Correos=1",3994,1274,31.8978467701552,1.75935525016024,6261687.22108162,27.3785678517777,2143595718.44506,0.0175935525016024
"Femenino","2024-01","Ejecutivo=1, Correos=2",23279,7439,31.9558400274926,1.74759490243798,6475304.72511706,27.5107178143391,12915502803.8378,0.0174759490243798
"Femenino","2024-02","Ejecutivo=0, Correos=0",2635,909,34.4971537001898,1.75035012528183,4282421.0056926,27.4796963946869,1044270688.13109,0.0175035012528183
"Femenino","2024-02","Ejecutivo=0, Correos=1",3166,1086,34.301958307012,1.7382764054439,4766731.95704359,27.2773215413771,1367936758.36757,0.017382764054439
"Femenino","2024-02","Ejecutivo=0, Correos=2",2642,914,34.5950037850114,1.74701370520293,4333401.27554883,27.5246025738077,1062146859.9923,0.0174701370520293
"Femenino","2024-02","Ejecutivo=0, Correos=3",6691,2236,33.4180242116276,1.74916744561774,4573644.79853535,27.5027649080855,2743837000.73504,0.0174916744561774
"Femenino","2024-02","Ejecutivo=0, Correos=4",10756,3583,33.3116400148754,1.74768177055503,4490692.4016363,27.5277984380811,4317173931.26648,0.0174768177055503
"Femenino","2024-02","Ejecutivo=1, Correos=0",3462,1109,32.0335066435586,1.74402695478698,6772504.46938186,27.4546504910456,2005158007.39738,0.0174402695478698
"Femenino","2024-02","Ejecutivo=1, Correos=1",3938,1217,30.9040121889284,1.75454225959551,6206602.6424581,27.4248349415947,2027285604.56003,0.0175454225959551
"Femenino","2024-02","Ejecutivo=1, Correos=2",23302,7351,31.5466483563643,1.74962369399039,6480523.71903699,27.5776328212171,12821162008.2818,0.0174962369399039
"Femenino","2024-03","Ejecutivo=0, Correos=0",2642,887,33.5730507191522,1.75831473981169,5008894.25170325,27.1767600302801,1183966072.07397,0.0175831473981169
"Femenino","2024-03","Ejecutivo=0, Correos=1",3129,1055,33.7168424416747,1.75521876116367,4363697.90252477,27.5436241610738,1241667329.37625,0.0175521876116367
"Femenino","2024-03","Ejecutivo=0, Correos=2",2692,855,31.7607726597325,1.75821003780249,4765559.93610698,27.3495542347697,1092903294.28537,0.0175821003780249
"Femenino","2024-03","Ejecutivo=0, Correos=3",6648,2266,34.0854392298436,1.75340941161077,4815653.33243081,27.5460288808664,2940175910.83975,0.0175340941161077
"Femenino","2024-03","Ejecutivo=0, Correos=4",11047,3684,33.3484203856251,1.74868457720013,4922599.8271929,27.4940707884494,4862587660.37702,0.0174868457720013
"Femenino","2024-03","Ejecutivo=1, Correos=0",3451,1117,32.3674297305129,1.73989040636833,6405857.47783251,27.5131845841785,1909655399.77773,0.0173989040636833
"Femenino","2024-03","Ejecutivo=1, Correos=1",3892,1266,32.5282631038027,1.75012103430918,6471012.14902364,27.3902877697842,2189960099.61163,0.0175012103430918
"Femenino","2024-03","Ejecutivo=1, Correos=2",23539,7596,32.2698500361103,1.74996288345826,6325423.2017078,27.426483707889,12860503528.2398,0.0174996288345826
"Femenino","2024-04","Ejecutivo=0, Correos=0",2669,873,32.708879730236,1.74098117184224,5169397.28325215,27.3458224053953,1197625075.97495,0.0174098117184224
"Femenino","2024-04","Ejecutivo=0, Correos=1",3063,1026,33.4965719882468,1.73768166583629,4573244.54750245,27.4825334639243,1249119901.68162,0.0173768166583629
"Femenino","2024-04","Ejecutivo=0, Correos=2",2714,910,33.5298452468681,1.76257974961628,4596427.7229182,27.4723655121592,1130151700.40901,0.0176257974961628
"Femenino","2024-04","Ejecutivo=0, Correos=3",6789,2283,33.6279275298277,1.74563806763624,4577504.54647223,27.4215642951834,2789253262.23245,0.0174563806763624
"Femenino","2024-04","Ejecutivo=0, Correos=4",10982,3687,33.5731196503369,1.74817829206288,4922216.76516117,27.4829721362229,4862623578.76786,0.0174817829206288
"Femenino","2024-04","Ejecutivo=1, Correos=0",3448,1118,32.4245939675174,1.74024331036242,6168081.37354988,27.2363689095128,1821611855.61678,0.0174024331036242
